freq_a,freq_b,gap,omega_a,omega_b,method,mean_rel_err
19,48,29,21,50,complex_scalar,0.9980867
19,48,29,21,50,diag_complex,0.99951501
19,49,30,21,51,identity,2.9492805
19,49,30,21,51,real_scalar,0.99994561
19,49,30,21,51,complex_scalar,0.99806686
19,49,30,21,51,diag_complex,0.99943098
19,50,31,21,52,identity,2.977686
19,50,31,21,52,real_scalar,0.99996218
19,50,31,21,52,complex_scalar,0.99812461
19,50,31,21,52,diag_complex,0.99946354
20,21,1,22,23,identity,0.49255924
20,21,1,22,23,real_scalar,0.45151181
20,21,1,22,23,complex_scalar,0.29751398
20,21,1,22,23,diag_complex,0.28037945
20,22,2,22,24,identity,0.88495284
20,22,2,22,24,real_scalar,0.74820647
20,22,2,22,24,complex_scalar,0.53795774
20,22,2,22,24,diag_complex,0.51401151
20,23,3,22,25,identity,1.1827373
20,23,3,22,25,real_scalar,0.91136015
20,23,3,22,25,complex_scalar,0.70202981
20,23,3,22,25,diag_complex,0.67323396
20,24,4,22,26,identity,1.4264526
20,24,4,22,26,real_scalar,0.97594374
20,24,4,22,26,complex_scalar,0.80307881
20,24,4,22,26,diag_complex,0.77264514
20,25,5,22,27,identity,1.588127
20,25,5,22,27,real_scalar,0.99505533
20,25,5,22,27,complex_scalar,0.87210346
20,25,5,22,27,diag_complex,0.8437348
20,26,6,22,28,identity,1.6763347
20,26,6,22,28,real_scalar,0.9999059
20,26,6,22,28,complex_scalar,0.92194618
20,26,6,22,28,diag_complex,0.89451711
20,27,7,22,29,identity,1.7749318
20,27,7,22,29,real_scalar,0.99972616
20,27,7,22,29,complex_scalar,0.95502217
20,27,7,22,29,diag_complex,0.92928938
20,28,8,22,30,identity,1.8403089
20,28,8,22,30,real_scalar,0.99988467
20,28,8,22,30,complex_scalar,0.97222208
20,28,8,22,30,diag_complex,0.95073105
20,29,9,22,31,identity,1.8508863
20,29,9,22,31,real_scalar,0.99999882
20,29,9,22,31,complex_scalar,0.98127612
20,29,9,22,31,diag_complex,0.96369943
20,30,10,22,32,identity,1.8934405
20,30,10,22,32,real_scalar,0.99997138
20,30,10,22,32,complex_scalar,0.9848106
20,30,10,22,32,diag_complex,0.96964915
20,31,11,22,33,identity,1.9677762
20,31,11,22,33,real_scalar,0.99991764
20,31,11,22,33,complex_scalar,0.98608617
20,31,11,22,33,diag_complex,0.97171707
20,32,12,22,34,identity,2.0087166
20,32,12,22,34,real_scalar,0.99992258
20,32,12,22,34,complex_scalar,0.98699849
20,32,12,22,34,diag_complex,0.9730818
20,33,13,22,35,identity,2.0536461
20,33,13,22,35,real_scalar,0.99999994
20,33,13,22,35,complex_scalar,0.98835586
20,33,13,22,35,diag_complex,0.97501877
20,34,14,22,36,identity,2.1435894
20,34,14,22,36,real_scalar,0.99997075
20,34,14,22,36,complex_scalar,0.99053952
20,34,14,22,36,diag_complex,0.97925698
20,35,15,22,37,identity,2.184819
20,35,15,22,37,real_scalar,0.99996703
20,35,15,22,37,complex_scalar,0.99282086
20,35,15,22,37,diag_complex,0.98426266
20,36,16,22,38,identity,2.2013944
20,36,16,22,38,real_scalar,0.99998442
20,36,16,22,38,complex_scalar,0.99479238
20,36,16,22,38,diag_complex,0.98822751
20,37,17,22,39,identity,2.2687717
20,37,17,22,39,real_scalar,0.99999554
20,37,17,22,39,complex_scalar,0.9957341
20,37,17,22,39,diag_complex,0.9906695
20,38,18,22,40,identity,2.3176666
20,38,18,22,40,real_scalar,0.99993721
20,38,18,22,40,complex_scalar,0.99585589
20,38,18,22,40,diag_complex,0.99216881
20,39,19,22,41,identity,2.3513801
20,39,19,22,41,real_scalar,0.99992018
20,39,19,22,41,complex_scalar,0.995734
20,39,19,22,41,diag_complex,0.99331328
20,40,20,22,42,identity,2.4261011
20,40,20,22,42,real_scalar,0.99995269
20,40,20,22,42,complex_scalar,0.99581691
20,40,20,22,42,diag_complex,0.99432515
20,41,21,22,43,identity,2.497187
20,41,21,22,43,real_scalar,0.99996872
20,41,21,22,43,complex_scalar,0.99610817
20,41,21,22,43,diag_complex,0.99546099
20,42,22,22,44,identity,2.5253851
20,42,22,22,44,real_scalar,0.99998657
20,42,22,22,44,complex_scalar,0.99653605
20,42,22,22,44,diag_complex,0.9966556
20,43,23,22,45,identity,2.5929771
20,43,23,22,45,real_scalar,0.99999737
20,43,23,22,45,complex_scalar,0.99703547
20,43,23,22,45,diag_complex,0.99731693
20,44,24,22,46,identity,2.6598732
20,44,24,22,46,real_scalar,0.99999107
20,44,24,22,46,complex_scalar,0.99751763
20,44,24,22,46,diag_complex,0.99772979
20,45,25,22,47,identity,2.6738537
20,45,25,22,47,real_scalar,0.99997098
20,45,25,22,47,complex_scalar,0.99789306
20,45,25,22,47,diag_complex,0.99815899
20,46,26,22,48,identity,2.7267887
20,46,26,22,48,real_scalar,0.99993815
20,46,26,22,48,complex_scalar,0.99805974
20,46,26,22,48,diag_complex,0.99863021
20,47,27,22,49,identity,2.7862844
20,47,27,22,49,real_scalar,0.99988561
20,47,27,22,49,complex_scalar,0.99807567
20,47,27,22,49,diag_complex,0.99907161
20,48,28,22,50,identity,2.7962445
20,48,28,22,50,real_scalar,0.99984245
20,48,28,22,50,complex_scalar,0.99800758
20,48,28,22,50,diag_complex,0.99924444
20,49,29,22,51,identity,2.818649
20,49,29,22,51,real_scalar,0.99984626
20,49,29,22,51,complex_scalar,0.99792912
20,49,29,22,51,diag_complex,0.99915356
20,50,30,22,52,identity,2.84588
20,50,30,22,52,real_scalar,0.99987202
20,50,30,22,52,complex_scalar,0.99794717
20,50,30,22,52,diag_complex,0.99914252
21,22,1,23,24,identity,0.45954374
21,22,1,23,24,real_scalar,0.43693941
21,22,1,23,24,complex_scalar,0.30101907
21,22,1,23,24,diag_complex,0.28650203
21,23,2,23,25,identity,0.86632269
21,23,2,23,25,real_scalar,0.75925001
21,23,2,23,25,complex_scalar,0.54232943
21,23,2,23,25,diag_complex,0.51677196
21,24,3,23,26,identity,1.1832373
21,24,3,23,26,real_scalar,0.91548658
21,24,3,23,26,complex_scalar,0.69949762
21,24,3,23,26,diag_complex,0.67026455
21,25,4,23,27,identity,1.3909631
21,25,4,23,27,real_scalar,0.97329773
21,25,4,23,27,complex_scalar,0.80317984
21,25,4,23,27,diag_complex,0.77521838
21,26,5,23,28,identity,1.5206966
21,26,5,23,28,real_scalar,0.99560059
21,26,5,23,28,complex_scalar,0.87334929
21,26,5,23,28,diag_complex,0.845348
21,27,6,23,29,identity,1.6547761
21,27,6,23,29,real_scalar,1.000004
21,27,6,23,29,complex_scalar,0.92261275
21,27,6,23,29,diag_complex,0.89366284
21,28,7,23,30,identity,1.7388442
21,28,7,23,30,real_scalar,0.99973989
21,28,7,23,30,complex_scalar,0.95456547
21,28,7,23,30,diag_complex,0.9278001
21,29,8,23,31,identity,1.7561504
21,29,8,23,31,real_scalar,0.9997998
21,29,8,23,31,complex_scalar,0.97375246
21,29,8,23,31,diag_complex,0.95086758
21,30,9,23,32,identity,1.7895883
21,30,9,23,32,real_scalar,0.99999128
21,30,9,23,32,complex_scalar,0.98245061
21,30,9,23,32,diag_complex,0.9637429
21,31,10,23,33,identity,1.8479379
21,31,10,23,33,real_scalar,0.99994582
21,31,10,23,33,complex_scalar,0.98516921
21,31,10,23,33,diag_complex,0.96906948
21,32,11,23,34,identity,1.8777767
21,32,11,23,34,real_scalar,0.99983592
21,32,11,23,34,complex_scalar,0.9861231
21,32,11,23,34,diag_complex,0.97164856
21,33,12,23,35,identity,1.9155016
21,33,12,23,35,real_scalar,0.99994677
21,33,12,23,35,complex_scalar,0.98655419
21,33,12,23,35,diag_complex,0.97298636
21,34,13,23,36,identity,2.0006797
21,34,13,23,36,real_scalar,0.99999887
21,34,13,23,36,complex_scalar,0.98805197
21,34,13,23,36,diag_complex,0.97607023
21,35,14,23,37,identity,2.0440624
21,35,14,23,37,real_scalar,0.99995199
21,35,14,23,37,complex_scalar,0.99058796
21,35,14,23,37,diag_complex,0.98127122
21,36,15,23,38,identity,2.0644287
21,36,15,23,38,real_scalar,0.99990793
21,36,15,23,38,complex_scalar,0.9934285
21,36,15,23,38,diag_complex,0.98646121
21,37,16,23,39,identity,2.125585
21,37,16,23,39,real_scalar,0.9999846
21,37,16,23,39,complex_scalar,0.99532598
21,37,16,23,39,diag_complex,0.99048517
21,38,17,23,40,identity,2.1664626
21,38,17,23,40,real_scalar,0.99998961
21,38,17,23,40,complex_scalar,0.99602994
21,38,17,23,40,diag_complex,0.99309743
21,39,18,23,41,identity,2.1927023
21,39,18,23,41,real_scalar,0.9999354
21,39,18,23,41,complex_scalar,0.99604987
21,39,18,23,41,diag_complex,0.99455542
21,40,19,23,42,identity,2.2570409
21,40,19,23,42,real_scalar,0.99992696
21,40,19,23,42,complex_scalar,0.99591882
21,40,19,23,42,diag_complex,0.99526493
21,41,20,23,43,identity,2.3203453
21,41,20,23,43,real_scalar,0.99993657
21,41,20,23,43,complex_scalar,0.9959424
21,41,20,23,43,diag_complex,0.99592784
21,42,21,23,44,identity,2.3468664
21,42,21,23,44,real_scalar,0.99996937
21,42,21,23,44,complex_scalar,0.99619365
21,42,21,23,44,diag_complex,0.99664861
21,43,22,23,45,identity,2.4102238
21,43,22,23,45,real_scalar,0.99999628
21,43,22,23,45,complex_scalar,0.99667497
21,43,22,23,45,diag_complex,0.99690518
21,44,23,23,46,identity,2.4726169
21,44,23,23,46,real_scalar,1.0000014
21,44,23,23,46,complex_scalar,0.99727586
21,44,23,23,46,diag_complex,0.99714765
21,45,24,23,47,identity,2.4860173
21,45,24,23,47,real_scalar,0.99999339
21,45,24,23,47,complex_scalar,0.99782929
21,45,24,23,47,diag_complex,0.99779116
21,46,25,23,48,identity,2.5329852
21,46,25,23,48,real_scalar,0.99996461
21,46,25,23,48,complex_scalar,0.99814266
21,46,25,23,48,diag_complex,0.99857845
21,47,26,23,49,identity,2.5849695
21,47,26,23,49,real_scalar,0.99989937
21,47,26,23,49,complex_scalar,0.99821884
21,47,26,23,49,diag_complex,0.99907603
21,48,27,23,50,identity,2.592099
21,48,27,23,50,real_scalar,0.99982267
21,48,27,23,50,complex_scalar,0.99813595
21,48,27,23,50,diag_complex,0.99911931
21,49,28,23,51,identity,2.6113431
21,49,28,23,51,real_scalar,0.99979558
21,49,28,23,51,complex_scalar,0.99796688
21,49,28,23,51,diag_complex,0.99894346
21,50,29,23,52,identity,2.6359182
21,50,29,23,52,real_scalar,0.99981418
21,50,29,23,52,complex_scalar,0.99789617
21,50,29,23,52,diag_complex,0.99888647
22,23,1,24,25,identity,0.49432015
22,23,1,24,25,real_scalar,0.47336475
22,23,1,24,25,complex_scalar,0.30582071
22,23,1,24,25,diag_complex,0.28781982
22,24,2,24,26,identity,0.9124978
22,24,2,24,26,real_scalar,0.77855869
22,24,2,24,26,complex_scalar,0.53761491
22,24,2,24,26,diag_complex,0.51208007
22,25,3,24,27,identity,1.1965973
22,25,3,24,27,real_scalar,0.91562681
22,25,3,24,27,complex_scalar,0.69557095
22,25,3,24,27,diag_complex,0.6702731
22,26,4,24,28,identity,1.3831053
22,26,4,24,28,real_scalar,0.9770345
22,26,4,24,28,complex_scalar,0.79959886
22,26,4,24,28,diag_complex,0.77409196
22,27,5,24,29,identity,1.5599836
22,27,5,24,29,real_scalar,0.99777363
22,27,5,24,29,complex_scalar,0.86921295
22,27,5,24,29,diag_complex,0.84117377
22,28,6,24,30,identity,1.6798769
22,28,6,24,30,real_scalar,0.99999793
22,28,6,24,30,complex_scalar,0.91865588
22,28,6,24,30,diag_complex,0.88929028
22,29,7,24,31,identity,1.7245915
22,29,7,24,31,real_scalar,0.9992696
22,29,7,24,31,complex_scalar,0.95405003
22,29,7,24,31,diag_complex,0.92563377
22,30,8,24,32,identity,1.7644736
22,30,8,24,32,real_scalar,0.99947218
22,30,8,24,32,complex_scalar,0.97469303
22,30,8,24,32,diag_complex,0.95086594
22,31,9,24,33,identity,1.8120294
22,31,9,24,33,real_scalar,0.99996692
22,31,9,24,33,complex_scalar,0.98266993
22,31,9,24,33,diag_complex,0.96381681
22,32,10,24,34,identity,1.8298783
22,32,10,24,34,real_scalar,0.99993549
22,32,10,24,34,complex_scalar,0.9852073
22,32,10,24,34,diag_complex,0.96997708
22,33,11,24,35,identity,1.856865
22,33,11,24,35,real_scalar,0.99990092
22,33,11,24,35,complex_scalar,0.98528376
22,33,11,24,35,diag_complex,0.97217733
22,34,12,24,36,identity,1.9351306
22,34,12,24,36,real_scalar,0.99998579
22,34,12,24,36,complex_scalar,0.98547087
22,34,12,24,36,diag_complex,0.97391078
22,35,13,24,37,identity,1.9807993
22,35,13,24,37,real_scalar,0.999974
22,35,13,24,37,complex_scalar,0.98716445
22,35,13,24,37,diag_complex,0.97785009
22,36,14,24,38,identity,2.0093398
22,36,14,24,38,real_scalar,0.99977554
22,36,14,24,38,complex_scalar,0.99033992
22,36,14,24,38,diag_complex,0.98323363
22,37,15,24,39,identity,2.0730983
22,37,15,24,39,real_scalar,0.9998007
22,37,15,24,39,complex_scalar,0.99344691
22,37,15,24,39,diag_complex,0.98880719
22,38,16,24,40,identity,2.1120165
22,38,16,24,40,real_scalar,0.99996624
22,38,16,24,40,complex_scalar,0.99524214
22,38,16,24,40,diag_complex,0.99302451
22,39,17,24,41,identity,2.1347116
22,39,17,24,41,real_scalar,1.0000025
22,39,17,24,41,complex_scalar,0.99591175
22,39,17,24,41,diag_complex,0.9953222
22,40,18,24,42,identity,2.1922811
22,40,18,24,42,real_scalar,0.99998288
22,40,18,24,42,complex_scalar,0.99598439
22,40,18,24,42,diag_complex,0.99617122
22,41,19,24,43,identity,2.2491871
22,41,19,24,43,real_scalar,0.99995914
22,41,19,24,43,complex_scalar,0.99588088
22,41,19,24,43,diag_complex,0.99651091
22,42,20,24,44,identity,2.2729124
22,42,20,24,44,real_scalar,0.99997173
22,42,20,24,44,complex_scalar,0.9958426
22,42,20,24,44,diag_complex,0.99659738
22,43,21,24,45,identity,2.3344058
22,43,21,24,45,real_scalar,0.99999746
22,43,21,24,45,complex_scalar,0.99610619
22,43,21,24,45,diag_complex,0.9962546
22,44,22,24,46,identity,2.3960348
22,44,22,24,46,real_scalar,1.0000034
22,44,22,24,46,complex_scalar,0.99670071
22,44,22,24,46,diag_complex,0.99624204
22,45,23,24,47,identity,2.4104675
22,45,23,24,47,real_scalar,1.0000074
22,45,23,24,47,complex_scalar,0.99741468
22,45,23,24,47,diag_complex,0.99695584
22,46,24,24,48,identity,2.4557015
22,46,24,24,48,real_scalar,1.0000082
22,46,24,24,48,complex_scalar,0.99795384
22,46,24,24,48,diag_complex,0.99787803
22,47,25,24,49,identity,2.504445
22,47,25,24,49,real_scalar,0.99997672
22,47,25,24,49,complex_scalar,0.99822365
22,47,25,24,49,diag_complex,0.99837384
22,48,26,24,50,identity,2.5094883
22,48,26,24,50,real_scalar,0.99989791
22,48,26,24,50,complex_scalar,0.9982518
22,48,26,24,50,diag_complex,0.99828078
22,49,27,24,51,identity,2.5257652
22,49,27,24,51,real_scalar,0.99982686
22,49,27,24,51,complex_scalar,0.99804721
22,49,27,24,51,diag_complex,0.99803116
22,50,28,24,52,identity,2.5479502
22,50,28,24,52,real_scalar,0.99981301
22,50,28,24,52,complex_scalar,0.99786131
22,50,28,24,52,diag_complex,0.99796614
23,24,1,25,26,identity,0.5046886
23,24,1,25,26,real_scalar,0.4659302
23,24,1,25,26,complex_scalar,0.29968763
23,24,1,25,26,diag_complex,0.28557607
23,25,2,25,27,identity,0.89646157
23,25,2,25,27,real_scalar,0.75199666
23,25,2,25,27,complex_scalar,0.53322006
23,25,2,25,27,diag_complex,0.51402852
23,26,3,25,28,identity,1.17373
23,26,3,25,28,real_scalar,0.90651833
23,26,3,25,28,complex_scalar,0.69339708
23,26,3,25,28,diag_complex,0.67191048
23,27,4,25,29,identity,1.4091836
23,27,4,25,29,real_scalar,0.97479539
23,27,4,25,29,complex_scalar,0.79549692
23,27,4,25,29,diag_complex,0.77063971
23,28,5,25,30,identity,1.5734198
23,28,5,25,30,real_scalar,0.99523243
23,28,5,25,30,complex_scalar,0.86447198
23,28,5,25,30,diag_complex,0.83574892
23,29,6,25,31,identity,1.6655488
23,29,6,25,31,real_scalar,1.0000186
23,29,6,25,31,complex_scalar,0.91639219
23,29,6,25,31,diag_complex,0.88459884
23,30,7,25,32,identity,1.7431756
23,30,7,25,32,real_scalar,0.99943394
23,30,7,25,32,complex_scalar,0.95434284
23,30,7,25,32,diag_complex,0.92523188
23,31,8,25,33,identity,1.7988278
23,31,8,25,33,real_scalar,0.99977793
23,31,8,25,33,complex_scalar,0.97451472
23,31,8,25,33,diag_complex,0.95183491
23,32,9,25,34,identity,1.8100507
23,32,9,25,34,real_scalar,1.0000068
23,32,9,25,34,complex_scalar,0.98285153
23,32,9,25,34,diag_complex,0.96567599
23,33,10,25,35,identity,1.8249551
23,33,10,25,35,real_scalar,0.99980471
23,33,10,25,35,complex_scalar,0.98476925
23,33,10,25,35,diag_complex,0.97107731
23,34,11,25,36,identity,1.8906252
23,34,11,25,36,real_scalar,0.99972966
23,34,11,25,36,complex_scalar,0.98449938
23,34,11,25,36,diag_complex,0.97297169
23,35,12,25,37,identity,1.9306731
23,35,12,25,37,real_scalar,0.99987313
23,35,12,25,37,complex_scalar,0.98480678
23,35,12,25,37,diag_complex,0.97571791
23,36,13,25,38,identity,1.9642902
23,36,13,25,38,real_scalar,0.99999015
23,36,13,25,38,complex_scalar,0.98689611
23,36,13,25,38,diag_complex,0.98000385
23,37,14,25,39,identity,2.0367879
23,37,14,25,39,real_scalar,0.9998785
23,37,14,25,39,complex_scalar,0.99036822
23,37,14,25,39,diag_complex,0.98588684
23,38,15,25,40,identity,2.0805156
23,38,15,25,40,real_scalar,0.99994491
23,38,15,25,40,complex_scalar,0.99324571
23,38,15,25,40,diag_complex,0.99131923
23,39,16,25,41,identity,2.1044304
23,39,16,25,41,real_scalar,1.0000014
23,39,16,25,41,complex_scalar,0.99482088
23,39,16,25,41,diag_complex,0.99466175
23,40,17,25,42,identity,2.1594517
23,40,17,25,42,real_scalar,0.999997
23,40,17,25,42,complex_scalar,0.99547457
23,40,17,25,42,diag_complex,0.99612917
23,41,18,25,43,identity,2.2118753
23,41,18,25,43,real_scalar,0.9999462
23,41,18,25,43,complex_scalar,0.99566033
23,41,18,25,43,diag_complex,0.99667134
23,42,19,25,44,identity,2.2312148
23,42,19,25,44,real_scalar,0.99991338
23,42,19,25,44,complex_scalar,0.99558884
23,42,19,25,44,diag_complex,0.99657482
23,43,20,25,45,identity,2.2893287
23,43,20,25,45,real_scalar,0.99995364
23,43,20,25,45,complex_scalar,0.99558057
23,43,20,25,45,diag_complex,0.99587203
23,44,21,25,46,identity,2.3505036
23,44,21,25,46,real_scalar,0.9999862
23,44,21,25,46,complex_scalar,0.99598993
23,44,21,25,46,diag_complex,0.99562646
23,45,22,25,47,identity,2.3669502
23,45,22,25,47,real_scalar,1.0000026
23,45,22,25,47,complex_scalar,0.99672652
23,45,22,25,47,diag_complex,0.9962665
23,46,23,25,48,identity,2.4131747
23,46,23,25,48,real_scalar,1.0000086
23,46,23,25,48,complex_scalar,0.99742981
23,46,23,25,48,diag_complex,0.99717456
23,47,24,25,49,identity,2.4620565
23,47,24,25,49,real_scalar,0.99999267
23,47,24,25,49,complex_scalar,0.99791325
23,47,24,25,49,diag_complex,0.99769483
23,48,25,25,50,identity,2.467122
23,48,25,25,50,real_scalar,0.99992454
23,48,25,25,50,complex_scalar,0.99816415
23,48,25,25,50,diag_complex,0.99762354
23,49,26,25,51,identity,2.480901
23,49,26,25,51,real_scalar,0.99980884
23,49,26,25,51,complex_scalar,0.99806685
23,49,26,25,51,diag_complex,0.99734355
23,50,27,25,52,identity,2.5000078
23,50,27,25,52,real_scalar,0.99973564
23,50,27,25,52,complex_scalar,0.99782714
23,50,27,25,52,diag_complex,0.9972706
24,25,1,26,27,identity,0.45872465
24,25,1,26,27,real_scalar,0.43016515
24,25,1,26,27,complex_scalar,0.29649338
24,25,1,26,27,diag_complex,0.28426667
24,26,2,26,28,identity,0.84458107
24,26,2,26,28,real_scalar,0.73961738
24,26,2,26,28,complex_scalar,0.5333616
24,26,2,26,28,diag_complex,0.51269612
24,27,3,26,29,identity,1.1570676
24,27,3,26,29,real_scalar,0.90454596
24,27,3,26,29,complex_scalar,0.69177791
24,27,3,26,29,diag_complex,0.66623332
24,28,4,26,30,identity,1.3678985
24,28,4,26,30,real_scalar,0.96796826
24,28,4,26,30,complex_scalar,0.79363671
24,28,4,26,30,diag_complex,0.76366058
24,29,5,26,31,identity,1.5028798
24,29,5,26,31,real_scalar,0.99374746
24,29,5,26,31,complex_scalar,0.8643853
24,29,5,26,31,diag_complex,0.82981595
24,30,6,26,32,identity,1.6257174
24,30,6,26,32,real_scalar,1.0000169
24,30,6,26,32,complex_scalar,0.91831972
24,30,6,26,32,diag_complex,0.88448154
24,31,7,26,33,identity,1.7102305
24,31,7,26,33,real_scalar,0.9997605
24,31,7,26,33,complex_scalar,0.95514865
24,31,7,26,33,diag_complex,0.92732183
24,32,8,26,34,identity,1.7304382
24,32,8,26,34,real_scalar,0.99997652
24,32,8,26,34,complex_scalar,0.97522976
24,32,8,26,34,diag_complex,0.95384468
24,33,9,26,35,identity,1.7388468
24,33,9,26,35,real_scalar,0.99996042
24,33,9,26,35,complex_scalar,0.9829552
24,33,9,26,35,diag_complex,0.96633849
24,34,10,26,36,identity,1.7872958
24,34,10,26,36,real_scalar,0.99965364
24,34,10,26,36,complex_scalar,0.98438398
24,34,10,26,36,diag_complex,0.97088976
24,35,11,26,37,identity,1.8142686
24,35,11,26,37,real_scalar,0.99953144
24,35,11,26,37,complex_scalar,0.98433969
24,35,11,26,37,diag_complex,0.97398524
24,36,12,26,38,identity,1.8418307
24,36,12,26,38,real_scalar,0.99988192
24,36,12,26,38,complex_scalar,0.98507204
24,36,12,26,38,diag_complex,0.97723864
24,37,13,26,39,identity,1.9139193
24,37,13,26,39,real_scalar,1.0000028
24,37,13,26,39,complex_scalar,0.98768112
24,37,13,26,39,diag_complex,0.98209821
24,38,14,26,40,identity,1.9610445
24,38,14,26,40,real_scalar,0.99998415
24,38,14,26,40,complex_scalar,0.99105354
24,38,14,26,40,diag_complex,0.98794349
24,39,15,26,41,identity,1.9860677
24,39,15,26,41,real_scalar,0.99999877
24,39,15,26,41,complex_scalar,0.99349848
24,39,15,26,41,diag_complex,0.99247387
24,40,16,26,42,identity,2.0361922
24,40,16,26,42,real_scalar,1.0000002
24,40,16,26,42,complex_scalar,0.99477309
24,40,16,26,42,diag_complex,0.99504582
24,41,17,26,43,identity,2.0822788
24,41,17,26,43,real_scalar,0.99994476
24,41,17,26,43,complex_scalar,0.99534346
24,41,17,26,43,diag_complex,0.99632589
24,42,18,26,44,identity,2.0970272
24,42,18,26,44,real_scalar,0.9998707
24,42,18,26,44,complex_scalar,0.99548249
24,42,18,26,44,diag_complex,0.99661975
24,43,19,26,45,identity,2.1472117
24,43,19,26,45,real_scalar,0.99987606
24,43,19,26,45,complex_scalar,0.99537853
24,43,19,26,45,diag_complex,0.99594362
24,44,20,26,46,identity,2.2026239
24,44,20,26,46,real_scalar,0.99992421
24,44,20,26,46,complex_scalar,0.99555465
24,44,20,26,46,diag_complex,0.99548981
24,45,21,26,47,identity,2.2193874
24,45,21,26,47,real_scalar,0.99997546
24,45,21,26,47,complex_scalar,0.99617964
